"book_title","paper_id","dc_type","authors","year","source","keyword"
"Using Machine-Learning for Depositional Facies Prediction in a Complex Carbonate Reservoir","SPWLA-2018-NNNN","conference-paper","Bize-Forest, Nadege, Schlumberger | Lima, Laura, Schlumberger | Baines, Victoria, Schlumberger | Boyd, Austin, Schlumberger | Abbots, Frances, Shell | Barnett, Andrew, Shell",2018,"SPWLA","'big+data'"
"Better Decision Making in an Ever More Complex World","SPE-177716-MS","conference-paper","Sweatman, Jill, Sweatman Consultancy Pty. Ltd.",2015,"SPE","'big+data'"
"Data Drilling: Changing the Way the Oil and Gas Industry Manages Safety and Risk","SPE-173497-MS","conference-paper","Caldwell, Brian, Baker Hughes | Hinton, Jack, Baker Hughes",2015,"SPE","'big+data'"
"SPE Annual Conference Highlights Global Challenge of Energy Sustainability","SPE-1214-0068-JPT","journal-paper","Henni, Abdelghani, JPT Middle East Editor | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Parshall, Joel, JPT Features Editor | Jacobs, Trent, JPT Technology Writer | Donnelly, John, JPT Editor | Wilson, Adam, JPT Special Publications Editor",2014,"SPE","'big+data'"
"Data Mining and Predictive Analytics Transforms Data to Barrels","SPE-163731-MS","conference-paper","Bailey, Richard, BP plc | Shirzadi, Shahryar, BP America Inc | Ziegel, Eric, BP plc",2013,"SPE","'big+data'"
"Prescriptive-Based Decision Support System for Online Real-Time Electrical Submersible Pump Operations Management","SPE-181013-MS","conference-paper","Adesanwo, Moradeyo, Baker Hughes Incorporated | Denney, Tommy, Baker Hughes Incorporated | Lazarus, Sony, Baker Hughes Incorporated | Bello, Oladele, Baker Hughes Incorporated",2016,"SPE","'big+data'"
"From Market Basket Analysis to Wellhead Monitoring: Using Events to Increase Oil Recovery","SPE-167836-MS","conference-paper","Bailey, R., BP | Lu, Z., BP | Shirzadi, S., BP | Ziegel, E., BP",2014,"SPE","'big+data'"
"Enhancing Wellwork Efficiency With Data Mining and Predictive Analytics","SPE-167869-MS","conference-paper","Sidahmed, Mohamed, BP | Ziegel, Eric, BP | Shirzadi, Shahryar, BP | Stevens, David, BP | Marcano, Maria, BP",2014,"SPE","'big+data'"
"Public, Private, or Hybrid? What the Upstream Oil & Gas Industry Can Learn from Other Sectors about ""the Cloud""","SPE-161993-MS","conference-paper","Perrons, Robert K., Queensland University of Technology | Hems, Adam, Microsoft Corporation",2012,"SPE","'big+data'"
"Factoring in Ecosystem Services and Values in Decision Making, Risk Management, Loss and Environmental Damage: Over the Lifecycle of Energy Development","SPE-173537-MS","conference-paper","Wright, N.H., Environmental Resources Management",2015,"SPE","'big+data'"
"Dangerously Safe--Perception vs. Reality (Spanish)","ASSE-15-S73-SP","conference-paper","Valdez, Jose L., King of Texas Roofing Company",2015,"ASSE","'big+data'"
"Stimulated-Rock Characteristics and Behavior in Multistage Hydraulic-Fracturing Treatment","SPE-167716-PA","journal-paper","Lin, Avi, Halliburton | Ma, Jianfu, Halliburton",2015,"SPE","'big+data'"
"The Temporary Workforce: Existing Challenges and Solutions (Spanish)","ASSE-15-S61-SP","conference-paper","Cortez, Diana, DOL OSHA | Valle, Elisonia, Banda Group International, LLC",2015,"ASSE","'big+data'"
"Digital Oilfield Implementation: Learning From the Ghostbusters","SPE-167831-MS","conference-paper","Feineman, David R., BP America",2014,"SPE","'big+data'"
"Cloud Computing: What Upstream Oil and Gas Can Learn From Other Industries","SPE-0213-0074-JPT","journal-paper","Perrons, Robert K., Queensland University of Technology | Hems, Adam, Microsoft",2013,"SPE","'big+data'"
"Malaysia's Prime Minister Opens Inaugural OTC Asia","SPE-0514-0072-JPT","journal-paper","Donnelly, John, JPT Editor | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Henni, Abdelghani, JPT Middle East Staff Writer",2014,"SPE","'big+data'"
"Training in Spanish or Training in ""Spanglish"" (Is it the Same?) (Spanish)","ASSE-15-S63-SP","conference-paper","Galindo, Carlos, US Compliance Corporation",2015,"ASSE","'big+data'"
"Diagnostic Applications of Borehole Hydraulic Signal Processing","URTEC-2902141-MS","conference-paper","Clark, Connor J., Colorado School of Mines | Miskimins, Jennifer L., Colorado School of Mines | Gallegos, Dana L., Texas A&M University",2018,"URTEC","'big+data'"
"Reservoir Uncertainty Analysis: The Trends from Probability to Algorithms and Machine Learning","SPE-181049-MS","conference-paper","Ani, Maureen, Robert Gordon University | Oluyemi, Gbenga, Robert Gordon University | Petrovski, Andrei, Robert Gordon University | Rezaei-Gomari, Sina, Teesside University",2016,"SPE","'big+data'"
"Development of a Technology Transfer Model in the 2020 Era for the Oil and Gas Industry","SPE-187239-MS","conference-paper","Viscomi, J. C., Petroleum Technology Transfer Council | Schoeling, L. G., NeoTek Energy Inc. | Williams, T. E., RPSEA",2017,"SPE","'big+data'"
"A Cost/Benefit Review of Completion Choices in the Williston Basin Using a Hybrid Physics-Based Modeling/Multi-Variate Analysis Approach","SPE-187254-MS","conference-paper","Mayerhofer, Michael, Liberty Oilfield Services | Oduba, Oladapo, Liberty Oilfield Services | Agarwal, Karn, Liberty Oilfield Services | Melcher, Howard, Liberty Oilfield Services | Lolon, Ely, Liberty Oilfield Services | Bartell, Jenn, Liberty Oilfield Services | Weijers, Leen, Liberty Oilfield Services",2017,"SPE","'big+data'"
"Machine Learning-Based Optimization of Well Locations and WAG Parameters under Geologic Uncertainty","SPE-190239-MS","conference-paper","Nwachukwu, Azor, The University of Texas at Austin | Jeong, Hoonyoung, Bureau of Economic Geology | Sun, Alexander, Bureau of Economic Geology | Pyrcz, Michael, The University of Texas at Austin | Lake, Larry W., The University of Texas at Austin",2018,"SPE","'big+data'"
"Myths and Facts of Forecasting Horizontal Well Production in Unconventional Reservoirs - Are We Complicating a Simple Analysis?","URTEC-2897088-MS","conference-paper","Muralidharan, Vivek, Occidental Permian Corporation, Society of Petroleum Engineers | Joshi, Krunal, Occidental Permian Corporation, Society of Petroleum Engineers",2018,"URTEC","'big+data'"
"Influence of Regional Tectonics and Pore-Pressure Depletion on Tight-Gas Recovery in the Sanga Sanga PSC","SPE-191469-18IHFT-MS","conference-paper","Rylance, M., BP Exploration",2018,"SPE","'big+data'"
"A Cost/Benefit Review of Completion Choices in the Williston Basin Using a Hybrid Physics-Based-Modeling/Multivariate-Analysis Approach","SPE-187254-PA","journal-paper","Mayerhofer, Michael, Liberty Oilfield Services | Oduba, Oladapo, Liberty Oilfield Services | Agarwal, Karn, Liberty Oilfield Services | Melcher, Howard, Liberty Oilfield Services | Lolon, Ely, Liberty Oilfield Services | Bartell, Jennifer, Liberty Oilfield Services | Weijers, Leen, Liberty Oilfield Services",2018,"SPE","'big+data'"
"Drilling Systems Automation: Current State, Initiatives and Potential Impact","SPE-166263-MS","conference-paper","Macpherson, John Duncan, Baker Hughes | de Wardt, John P., De Wardt & Company | Florence, Fred, National Oilwell Varco | Chapman, Clinton Dane, Schlumberger | Zamora, Mario, M-I SWACO | Laing, Moray L., SAS Institute | Iversen, Fionn Petter, International Research Institute of Stavanger",2013,"SPE","'big+data'"
"Using Association Rule Mining and High-Dimensional Visualization to Explore the Impact of Geological Features on Dynamic Flow Behavior","SPE-174774-MS","conference-paper","Suzuki, Satomi, ExxonMobil Upstream Research Company | Stern, Dave, ExxonMobil Upstream Research Company | Manzocchi, Tom, University College Dublin",2015,"SPE","'big+data'"
"The Use of Association-Rule Mining and High-Dimensional Visualization To Explore the Impact of Geological Features on Dynamic-Flow Behavior","SPE-174774-PA","journal-paper","Suzuki, Satomi, ExxonMobil Upstream Research Company | Stern, Dave, ExxonMobil Upstream Research Company | Manzocchi, Tom, University College Dublin",2016,"SPE","'big+data'"
"Innovative Fall Protection for Limited Clearance Situations","ASSE-14-518","conference-paper","Small, Greg, High Engineering Corp. | Denness, Kevin, Saxon Energy Services",2014,"ASSE","'big+data'"
"Deep Safe… The Future of Safety Engineering","ASSE-14-502","conference-paper","Pitzer, Corrie, SAFEmap International",2014,"ASSE","'big+data'"
"Correlation-Based Adaptive Localization With Applications to Ensemble-Based 4D-Seismic History Matching","SPE-185936-PA","journal-paper","Luo, Xiaodong, International Research Institute of Stavanger | Bhakta, Tuhin, International Research Institute of Stavanger | Nævdal, Geir, International Research Institute of Stavanger",2018,"SPE","'big+data'"
"Top Ten Mistakes Made in an Investigation that Can Doom Them","ASSE-14-762","conference-paper","Deffebach, Matthew T., Haynes and Boone, LLP",2014,"ASSE","'big+data'"
"The Enemy in the Mirror: Taking Responsibility for Injury Prevention and Wellness","ASSE-14-604","conference-paper","Bunch, Richard W., I.S.R. Institute, Inc.",2014,"ASSE","'big+data'"
"The Psychology of Safety: Paradigm Shifts for Achieving an Injury-Free Culture","ASSE-14-532","conference-paper","Geller, E. Scott, Virginia Tech",2014,"ASSE","'big+data'"
"Crisis Plans and Response: Legal Duties When Accidents or Fatalities Occur","ASSE-15-502","conference-paper","Stanczewski, Tina, Law Office of Adele L. Abrams, P.C.",2015,"ASSE","'big+data'"
"The Changing World of Slip-and-Fall Analysis","ASSE-15-550","conference-paper","Leffler, John, FORCON International",2015,"ASSE","'big+data'"
"Pick 3--New, Existing and Temporary Employee Training","ASSE-15-551","conference-paper","Weatherbee, Don, Henkel",2015,"ASSE","'big+data'"
"Blowback: Between the Lines","ASSE-15-548","conference-paper","Brennan, Paul, National Board of Boiler and Pressure Vessel Inspectors",2015,"ASSE","'big+data'"
"How to Manage Process Safety Risk Through Craft Worker Competency Verification","ASSE-15-540","conference-paper","Fontenot, Kevin, BP | Sokol, R. Ronald, Safety Council Texas City",2015,"ASSE","'big+data'"
"Integration of Health Protection and Promotion","ASSE-15-538","conference-paper","Sherwood, Jeanne, WellAdvantage | Aufsesser, Kerre, WellAdvantage | Chang, Chia C., National Institute for Occupational Safety and Health",2015,"ASSE","'big+data'"
"So You Want to Be a Consultant? Tips from the Trenches","ASSE-15-530","conference-paper","Abrams, Adele, | Gualardo, Sam, | Roy, Deborah, | WalaskI, Pamela,",2015,"ASSE","'big+data'"
"The Sustainability Traction Plan; Opportunities of EHS Professionals","ASSE-15-521","conference-paper","Vallee, Louise E., Crum & Forster",2015,"ASSE","'big+data'"
"Helping Employees to Watch Out for the Safety of Others","ASSE-15-575","conference-paper","Drebinger, John W. Jr., John Drebinger Presentations",2015,"ASSE","'big+data'"
"Personal and Corporate Safety-Related Liability: Who and What Can Be Sued?","ASSE-15-572","conference-paper","Deffebach, Mathew T., Haynes and Boone, LLP | Kaji, Punam, Haynes and Boone, LLP | Kotun, Modinat (Abby), Haynes and Boone, LLP",2015,"ASSE","'big+data'"
"Utilizing Human Performance Techniques in Incident Investigation","ASSE-15-576","conference-paper","Kendrick, James (Skipper), Kendrick Global Enterprises, LLC",2015,"ASSE","'big+data'"
"Safely Managing the Design and Use of Automated Control Systems","ASSE-15-577","conference-paper","Haight, Joel M., University of Pittsburgh",2015,"ASSE","'big+data'"
"GHS: Two Deadlines Hit in 2015. Are You Ready?","ASSE-15-590","conference-paper","Haling, Chuck, MSDSonline | Trout, Glenn, MSDSonline",2015,"ASSE","'big+data'"
"Aviation Safety Management System (SMS): Applications for General Industry","ASSE-15-599","conference-paper","Friend, Mark A., CSP | Friend, Kathy S., MSOSM",2015,"ASSE","'big+data'"
"Modeling of Low-Frequency Downhole Electrical Measurements for Mapping Proppant Distribution in Hydraulic Fractures in Casedhole Wells","SPE-189884-PA","journal-paper","Zhang, Peng, University of Texas at Austin | Sen, Mrinal K., University of Texas at Austin | Sharma, Mukul M., University of Texas at Austin | Gabelmann, Jeff, E-Spectrum Technologies Inc. | Glowka, David, E-Spectrum Technologies Inc.",2018,"SPE","'big+data'"
"Safety Culture, Green Construction, and a Multi-ethnic Workforce: A Cast Study","ASSE-15-662","conference-paper","Cunningham, Thomas R., National Institute for Occupational Safety and Healt | Flynn, Michael, National Institute for Occupational Safety and Healt | Chapman, Larry J., University of Wisconsin - Madison",2015,"ASSE","'big+data'"
"Shattering Myths: The New Face of Fatigue Management","ASSE-15-645","conference-paper","Harnett, Mike, SIX Safety Systems Inc.",2015,"ASSE","'big+data'"
"Image-Based Safety Training","ASSE-15-650","conference-paper","Tapp, Linda M., SafetyFUNdamentals",2015,"ASSE","'big+data'"
"How Do We Accelerate Uptake and Fulfill the Value Potential of Intelligent Energy?","SPE-181091-MS","conference-paper","Gilman, H., Wipro | Lilleng, T., Statoil | Nordtvedt, J. E., Epsis | Unneland, T., Chevron",2016,"SPE","'big+data'"
"Safety Culture and Safety Climate in Construction: Bridging Research and Practice","ASSE-15-603","conference-paper","Goldenhar, Linda M., CPWR: The Center for Construction Research and Training | Amadee, Paul, Safway Group Holding, LLC | Barsotti, Tony, TCM (Temp Control Mechanical Corp) | Brown, Rusty, Kiewit Power Constructors | Mills, O'Brien, Aldridge Electric, Inc.",2015,"ASSE","'big+data'"
"Look Up - The Roof's on Fire","ASSE-15-605","conference-paper","Luongo, Richard P., Chubb & Son, a division of Federal Insurance Company | Kalisher, Aaron J., Chubb & Son, a division of Federal Insurance Company",2015,"ASSE","'big+data'"
"Integrated Health and Wellness in the Workplace: Workers Compensation Implications","ASSE-15-606","conference-paper","Maynard, Wayne S., Liberty Mutual Insurance",2015,"ASSE","'big+data'"
"Using Near Misses to Enhance Safety Performance in Construction","ASSE-15-631","conference-paper","Marks, Eric, Tampa, FL | Mckay, Brian, Fairweather, LLC | Awolusi, Ibukun, University of Alabama",2015,"ASSE","'big+data'"
"A Strategy for Reducing Construction Fatalities","ASSE-15-632","conference-paper","Mroszczyk, John W., Northeast Consulting Engineers, Inc.",2015,"ASSE","'big+data'"
"Sustainable Safety Management: Incident Management as a Cornerstone for a Successful Safety Culture","ASSE-15-637","conference-paper","Freibott, Bernd, SAP Deutschland SE & Co. KG",2015,"ASSE","'big+data'"
"Ventilation Surveys--What You Are Missing Can Hurt You","ASSE-15-636","conference-paper","Muncy, Connie, The AES Corporation",2015,"ASSE","'big+data'"
"Right-Sizing Your Risk Assessment Approach for Efficiency & Effectiveness","ASSE-15-640","conference-paper","Dix, Kevin, Aon Global Risk Consulting | Murray, Kevin, Aon Global Risk Consulting",2015,"ASSE","'big+data'"
"NIOSH Guardrail System--From Research to Field Evaluation to Production","ASSE-15-703","conference-paper","Bobick, Thomas G., NIOSH, Division of Safety Research | Takacs, Brandon C., West Virginia University Safety and Health Extension | McKenzie, E. A. Jr., NIOSH, Division of Safety Research | Fullen, Mark D., West Virginia University Safety and Health Extension | Cantis, Douglas M., NIOSH, Division of Safety Research",2015,"ASSE","'big+data'"
"The Science and Reasoning of Stretching and Strengthening in the Workplace","ASSE-15-706","conference-paper","Kaczkowski, Tony, InSite Health, LLC",2015,"ASSE","'big+data'"
"Zero Injury State - Does it Matter?","ASSE-15-774","conference-paper","Beaty, Kevin, TE Connectivity | Hilgemann, Rene, Aon Global Risk Consulting | Mollere, John R., Cardno Inc. | Sorrell, Elbert, University of Wisconsin - Stout",2015,"ASSE","'big+data'"
"Worker Fatigue: An ""Eye-Opening"" Safety and Health Epidemic","ASSE-15-767","conference-paper","VonRueden, Kurt, Meadowbrook Insurance Group",2015,"ASSE","'big+data'"
"Lone Worker Protection: The Need Is Here. Are You Filling It?","ASSE-15-764","conference-paper","Swallow, Craig, SoloProtect, a Kings III Company | Hambrick, Richard, SoloProtect, a Kings III Company | Thomas, Katie, SoloProtect, a Kings III Company",2015,"ASSE","'big+data'"
